Date,Close,High,Low,Open,Volume
1970-01-01 00:00:00.000000085,0.016987523822658,0.009802678903224282,0.017752227371549245,0.01557792306945116,0.4310158739251411
1970-01-01 00:00:00.000000085,0.012709177733745247,0.00993001354156764,0.012324395427722235,0.022565575668341054,0.3763803147400534
1970-01-01 00:00:00.000000083,0.0,0.0,0.010472537711546992,0.014744553950660655,0.3697137272462446
1970-01-01 00:00:00.000000086,0.018623374739464515,0.006238086052573699,0.0,0.0,0.477104257380715
1970-01-01 00:00:00.000000087,0.02667672078877592,0.025843443859022375,0.03607919272625404,0.028399257318892257,0.3510985583321166
1970-01-01 00:00:00.000000089,0.04246885755837382,0.030362852241507143,0.037420183061623424,0.029104434615372154,0.3684967938485484
1970-01-01 00:00:00.000000095,0.0753114004153973,0.062635286982748,0.06066411297934915,0.05064428006719379,0.6155831744636795
1970-01-01 00:00:00.000000095,0.07644390520368982,0.07492045713038031,0.07707535001552912,0.08910828281551697,0.49073642633745657
1970-01-01 00:00:00.000000098,0.09437523901860856,0.08243159818277646,0.08103449913828287,0.07147894822253553,0.492794454919324
1970-01-01 00:00:00.000000096,0.08135145795410959,0.08574157032067542,0.09131547376177629,0.10032695028377792,0.4034148185043735
1970-01-01 00:00:00.000000095,0.07763934025847874,0.08847868227783506,0.08908044115049896,0.09115969433904714,0.4510261151671677
1970-01-01 00:00:00.000000093,0.0664401529085471,0.06378105590816197,0.0729885084070715,0.0750689061613361,0.3772018495711043
1970-01-01 00:00:00.000000097,0.08890145787490678,0.07593889141745114,0.07515962169700441,0.06942753669900525,0.3665749891544828
1970-01-01 00:00:00.000000097,0.0906001910564811,0.07867600337461067,0.0921455967163397,0.09314698549666789,0.4295844752271621
1970-01-01 00:00:00.000000096,0.0830501911356839,0.08064925319351579,0.09303959027325259,0.08910828281551697,0.3627188052536314
1970-01-01 00:00:00.000000097,0.08846104201288907,0.07523869659836813,0.06443165029505438,0.0610936498730652,0.5536564936530146
1970-01-01 00:00:00.000000099,0.10129608027962733,0.0895607838840774,0.09891441899553621,0.09750624109785799,0.37385493343541976
1970-01-01 00:00:00.000000102,0.12029694061461305,0.11502227239200491,0.115581089722119,0.10577600755788852,0.5083463328180111
1970-01-01 00:00:00.000000100,0.10966402965969213,0.10388287116978656,0.11226054918487038,0.1157766326214098,0.38900233117494154
1970-01-01 00:00:00.000000103,0.1258965342895788,0.11413112417934235,0.12586206434561253,0.1162254262732686,0.359909100244714
1970-01-01 00:00:00.000000105,0.1386057600250531,0.132527045741205,0.12650062421212238,0.1250080089320501,0.4571715589671295
1970-01-01 00:00:00.000000112,0.1874292304511639,0.1819223470444863,0.1752873385422058,0.17449836696041388,1.0
1970-01-01 00:00:00.000000103,0.12753238520638555,0.14869509677141135,0.13467430742903774,0.14250915170272105,0.9037393107909577
1970-01-01 00:00:00.000000102,0.11991945501909196,0.11795033774274444,0.12273308689641726,0.12757228556384004,0.4676160889493087
1970-01-01 00:00:00.000000102,0.11947903915707425,0.10814770740345536,0.1063218498602373,0.11628949772966957,0.7299770095992433
1970-01-01 00:00:00.000000100,0.10651818835907179,0.10980266919043735,0.11079181764480195,0.12186679573559955,0.42523369382598414
1970-01-01 00:00:00.000000098,0.09513021020965085,0.10413749188253818,0.1030651312063432,0.11725110758027935,0.34660247145061673
1970-01-01 00:00:00.000000097,0.0911664674514917,0.08529599621434414,0.09450832181332092,0.09314698549666789,0.26359392148055105
1970-01-01 00:00:00.000000099,0.10330941679195516,0.09077022012866331,0.09885059711218158,0.0950060848319777,0.2643022856971205
1970-01-01 00:00:00.000000099,0.10431606104725477,0.098663267968219,0.10274582691359069,0.09859609168028716,0.2877844896179933
1970-01-01 00:00:00.000000101,0.11350195988658729,0.10025461099996458,0.10868452623822378,0.1029552983719687,0.23018413976710606
1970-01-01 00:00:00.000000098,0.09456398181636905,0.09681730422372192,0.1064495423459414,0.10372459603435835,0.288736659664526
1970-01-01 00:00:00.000000097,0.08858685454415327,0.0796944862256167,0.09080460638097032,0.09468558082144685,0.31451580790894934
1970-01-01 00:00:00.000000094,0.07210267685000926,0.06486315751440452,0.08199231457855016,0.07891529665426678,0.2904216443690284
1970-01-01 00:00:00.000000095,0.07971560703730307,0.07377468820496624,0.0853767744371432,0.07737675023899626,0.31105572115878327
1970-01-01 00:00:00.000000095,0.07990434983506367,0.0700827607159723,0.07816090666049569,0.08391565809553625,0.23374272686691344
1970-01-01 00:00:00.000000093,0.06530764812025469,0.05550605271751152,0.06954022666512383,0.06731200480956545,0.2937287412144325
1970-01-01 00:00:00.000000093,0.06694349903706132,0.05957988699366512,0.07477649552089738,0.07212000515310579,0.2267799397401407
1970-01-01 00:00:00.000000094,0.06990059753992095,0.05900702681292558,0.07337163458317864,0.06481184854368516,0.202252654095414
1970-01-01 00:00:00.000000092,0.05693969874018989,0.058943359493753955,0.06487864707351088,0.069491657064915,0.26051596020027007
1970-01-01 00:00:00.000000092,0.05668802567593256,0.04334821720822246,0.05721583123740148,0.053721421807243486,0.28293980930052876
1970-01-01 00:00:00.000000094,0.0741160133623372,0.06059836984467104,0.07171138867405158,0.062247571911895117,0.28468766656863204
1970-01-01 00:00:00.000000093,0.06688056877056481,0.07084662285422672,0.07860790343895196,0.07795373571316555,0.2592089094614127
1970-01-01 00:00:00.000000093,0.06562225145100808,0.06155313681257024,0.07247764102626564,0.070709650560146,0.2381696539284524
1970-01-01 00:00:00.000000093,0.06795014329236082,0.05569700611109141,0.06864623310821094,0.06776074955191558,0.20881794690342148
