Earnings Date,compound
2023-01-25 16:12:00-05:00,-0.5970833155549633
2023-04-19 16:07:00-04:00,-0.7987974371240725
2023-07-19 16:05:00-04:00,0.8347922927737081
2023-10-18 16:08:00-04:00,-0.1484122414728497
2024-01-24 16:00:00-05:00,-0.919860349551368
2024-04-23 16:04:00-04:00,-0.794267657474351
2024-07-23 16:07:00-04:00,-0.3306130154063942
2024-10-23 16:07:00-04:00,-0.21566587866800813
2025-01-29 16:12:00-05:00,-0.2860994569344508
2025-04-22 16:07:00-04:00,0.7662241119611894
