Date,Close,High,Low,Open,Volume,rolling_mean_5,rolling_std_5,volatility,price_change_pct
1970-01-01 00:00:00.000000087,0.0,0.011657415322618103,0.017353383941174028,0.020270823046061648,0.44251824387114425,0.001228401440321436,0.07528305627013455,0.16232194285900298,0.5973114473246529
1970-01-01 00:00:00.000000087,0.00337953276472136,0.0,0.0,0.0,0.4770459788007868,0.0,0.05522603890304566,0.23933555465963346,0.5822845608143781
1970-01-01 00:00:00.000000090,0.029570798887665894,0.024750804057461107,0.027184137641639183,0.027254893589729323,0.3919991131615319,0.00603666706872108,0.16920725677709025,0.2097146565953692,0.7237594835476251
1970-01-01 00:00:00.000000090,0.026275772168349643,0.02703163072855508,0.03350998728086363,0.046844393031641784,0.47209996745114136,0.01468806688686064,0.16085312585921308,0.15402812755933348,0.5414594078974124
1970-01-01 00:00:00.000000091,0.03464013026436097,0.02973478735657653,0.036758382453513705,0.04147853915121957,0.37943242338045835,0.023076250257040964,0.15864352244899815,0.14691940129049103,0.6115815406295207
1970-01-01 00:00:00.000000090,0.027627611057928658,0.03024160908422524,0.03607455440955942,0.05178429782048588,0.5273929307652755,0.028814609814216685,0.11223001968885589,0.16350612793176256,0.5194438703510617
1970-01-01 00:00:00.000000090,0.026191330582170713,0.03488768974879575,0.04111812048443597,0.052465686405426926,0.4451787592752454,0.033552706703869895,0.007197296553438905,0.1587675797245809,0.5525824089919279
1970-01-01 00:00:00.000000092,0.042497516547166714,0.041730040865401996,0.04103261752157228,0.04037133143628402,0.6311247281698579,0.0362376349688861,0.05093418792146169,0.2559240892170483,0.6594138199589508
1970-01-01 00:00:00.000000099,0.09944240835654572,0.0960466487379984,0.09976063083577291,0.10195037897772619,0.7019939713853077,0.05143462269093679,0.3368108986383477,0.20379101935735883,0.8970326773326962
1970-01-01 00:00:00.000000097,0.08178438350197059,0.09241427597706264,0.09719606370707734,0.10322796632929288,0.5386222870054578,0.061226662819368616,0.3702517348532506,0.1883884777888452,0.4641157680697169
1970-01-01 00:00:00.000000094,0.06083139638730539,0.06327086656719283,0.06778937078819669,0.08167955593166432,0.7568293637877437,0.06812321491284246,0.3230644052314175,0.1872033887580148,0.4435322792574425
1970-01-01 00:00:00.000000096,0.0802635969808072,0.07518162830529751,0.08163785066812967,0.08960051953442816,0.46870120619466105,0.07935422963996341,0.2308196292721239,0.16232194285900464,0.6732002907125206
1970-01-01 00:00:00.000000098,0.0958939279602401,0.09841190273147526,0.09813640063962237,0.09649940025978032,0.557521852548953,0.09044486672431451,0.1509151649718421,0.2594784523514653,0.649166347770866
1970-01-01 00:00:00.000000096,0.07536334215414864,0.0812637468304308,0.09035732672997421,0.09794736724797826,0.40058918151413514,0.08544355338670195,0.11846486715086045,0.1267765035986575,0.4478426274218382
1970-01-01 00:00:00.000000098,0.09141600998292931,0.08624766568120856,0.09394766853442715,0.09275189300418751,0.4629627008948577,0.08744407872174698,0.13356547495627552,0.14691849733241857,0.6520832306869127
1970-01-01 00:00:00.000000099,0.10484963499640931,0.10576114002406745,0.10044452409937854,0.10842344057308373,0.5964696281410827,0.09658683376064503,0.10943004829103871,0.3305684269140871,0.6357961696145591
1970-01-01 00:00:00.000000102,0.12571818052489536,0.1325392954404606,0.13720290655289225,0.1398517905099842,0.5131752119213733,0.10602792308793962,0.1904513204974112,0.1966822930885197,0.6752388872992198
1970-01-01 00:00:00.000000106,0.16576547296989375,0.1648082558836177,0.14780305647982694,0.14683586105365176,0.9143894258664366,0.12054050788001891,0.39113671639737957,0.50236927410359,0.7747767769450553
1970-01-01 00:00:00.000000094,0.05567762342443128,0.05516133223479003,0.06847319883215086,0.0746102955696809,0.9395298812674243,0.11645170946832539,0.462621646043477,0.06398034433571022,0.0
1970-01-01 00:00:00.000000096,0.07536334215414864,0.07138033645125808,0.07112326892371013,0.07248100497733356,0.9417210326950928,0.1131175095022009,0.49025756335355786,0.2547390001862179,0.6753927162300597
1970-01-01 00:00:00.000000094,0.06328155603024777,0.07611084443821159,0.07616683499858667,0.07997614945010334,0.7599568845553307,0.10448366191006697,0.5387659759258693,0.2511846370517975,0.4928258262093188
1970-01-01 00:00:00.000000093,0.053480917458478494,0.05820239149735673,0.06308768612547144,0.07554718862877718,0.5670577246932623,0.08947970850880371,0.5403453983497266,0.18127884756193696,0.5049078298930664
1970-01-01 00:00:00.000000091,0.031852010899023786,0.037421862835376296,0.05035048388415897,0.059790451241565234,0.5516135271169731,0.06166537475053513,0.1589762811949259,0.06634961843929853,0.4354226715029075
1970-01-01 00:00:00.000000091,0.03066918410025532,0.029058982087486807,0.040861676815496684,0.04871811416904226,0.48686252588577705,0.05647102709213525,0.20303964211122327,0.08056797493505087,0.5541446278436044
1970-01-01 00:00:00.000000090,0.02424807829320741,0.027622944226924018,0.03359549024372721,0.0505919002872347,0.7303279887163957,0.04585419300253668,0.16880017999573044,0.1611368538281709,0.5227706298314614
1970-01-01 00:00:00.000000088,0.009378172803969242,0.010305804784438322,0.023508292874322656,0.02946937400039229,0.6213294086013896,0.034658255950576144,0.15859694274592662,0.05805580313962737,0.4714405978016746
1970-01-01 00:00:00.000000089,0.015630330979432783,0.012586631455532182,0.03000508321962292,0.033131756418461444,0.407101311860521,0.026796545641591507,0.08276103539627083,0.0,0.5997077545819337
1970-01-01 00:00:00.000000089,0.01723555908677521,0.021625317472511507,0.029834142513547213,0.028532480941296123,0.4693616178197926,0.02376065318701226,0.06459638191865483,0.12914668166031829,0.571017132363135
