Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,Close,High,Low,Open,Volume
2023-01-03,88.58871459960938,89.12000274658203,91.05000305175781,88.5199966430664,89.58999633789062,28131200
2023-01-04,87.55490112304688,88.08000183105469,90.6500015258789,87.2699966430664,90.3499984741211,34854800
2023-01-05,85.68610382080078,86.19999694824219,87.56999969482422,85.9000015258789,87.47000122070312,27194400
2023-01-06,86.81930541992188,87.33999633789062,87.69000244140625,84.86000061035156,86.79000091552734,41381500
2023-01-09,87.49525451660156,88.0199966430664,90.05000305175781,87.86000061035156,88.36000061035156,29003900
2023-01-10,87.89286804199219,88.41999816894531,88.66999816894531,85.83000183105469,85.9800033569336,30467800
2023-01-11,90.97439575195312,91.5199966430664,91.5999984741211,89.01000213623047,89.18000030517578,26862000
2023-01-12,90.58671569824219,91.12999725341797,91.87000274658203,89.75,91.4800033569336,30258100
2023-01-13,91.57081604003906,92.12000274658203,92.19000244140625,90.12999725341797,90.8499984741211,26329200
2023-01-17,90.74575805664062,91.29000091552734,92.25,90.05000305175781,92.05999755859375,32602400
2023-01-18,90.57678985595703,91.12000274658203,92.80000305175781,90.63999938964844,92.13999938964844,29116700
2023-01-19,92.49527740478516,93.05000305175781,93.61000061035156,90.62999725341797,90.72000122070312,37000400
2023-01-20,97.4356460571289,98.0199966430664,98.30000305175781,95.0199966430664,95.0999984741211,63191100
2023-01-23,99.19509887695312,99.79000091552734,100.04000091552734,97.5,97.94999694824219,40005100
2023-01-24,97.1175537109375,97.69999694824219,99.61000061035156,97.19999694824219,98.0999984741211,33078500
2023-01-25,94.65233612060547,95.22000122070312,96.16000366210938,93.76000213623047,95.56999969482422,42330000
2023-01-26,96.93861389160156,97.5199966430664,97.56999969482422,95.37999725341797,96.5,30114000
2023-01-27,98.77760314941406,99.37000274658203,100.31999969482422,97.30999755859375,97.30999755859375,33879800
2023-01-30,96.3620834350586,96.94000244140625,98.29000091552734,96.4000015258789,97.4800033569336,27226200
2023-01-31,98.2507553100586,98.83999633789062,98.87999725341797,96.81999969482422,96.87000274658203,29870700
2023-02-01,99.8312759399414,100.43000030517578,101.19000244140625,97.58000183105469,98.70999908447266,35531100
2023-02-02,107.09769439697266,107.73999786376953,107.8499984741211,105.61000061035156,105.80000305175781,69883800
2023-02-03,104.15534210205078,104.77999877929688,107.80999755859375,102.58000183105469,102.93000030517578,65309300
2023-02-06,102.28656005859375,102.9000015258789,104.36000061035156,101.87999725341797,102.4000015258789,31999600
2023-02-07,106.99828338623047,107.63999938964844,108.18000030517578,103.12000274658203,103.22000122070312,49010200
2023-02-08,98.77760314941406,99.37000274658203,103.13999938964844,98.04000091552734,102.05000305175781,94743500
2023-02-09,94.44359588623047,95.01000213623047,100.02999877929688,93.62999725341797,100.0,119455000
2023-02-10,94.00621795654297,94.56999969482422,96.75,94.25,95.44999694824219,54980700
