Date,Close,High,Low,Open,Volume,rolling_mean_5,rolling_std_5,volatility,price_change_pct
1970-01-01 00:00:00.000000129,0.0,0.0,0.0,0.0,0.5994124029270766,0.0,0.15637881974618298,0.17412198008314292,0.6149538931958705
1970-01-01 00:00:00.000000131,0.02151383513965266,0.017463519073899203,0.01806819102951529,0.007738649509585027,0.6814150681942814,0.011168553720789287,0.19503621427335638,0.16693255788161243,0.7007208442986242
1970-01-01 00:00:00.000000131,0.020890233648956036,0.023284692098532345,0.02563514071404205,0.028296804122985852,0.7097291097889604,0.02431079494643895,0.10656984504060399,0.14856229837259918,0.588920222488143
1970-01-01 00:00:00.000000133,0.03141319658742625,0.028407352783905715,0.027333860535786014,0.013835723932466237,0.5096881283573816,0.032362172224804864,0.11614446679273341,0.18370625134824478,0.6441131241154907
1970-01-01 00:00:00.000000134,0.04061116990042235,0.04680222164348424,0.04640575486405529,0.035722715866288945,0.5957329189982841,0.04143173424343316,0.11389281677211713,0.17571854612552382,0.6370958695717805
1970-01-01 00:00:00.000000133,0.03492096984007231,0.057047543014231206,0.053354977538913495,0.05127813968977413,0.6845682797822972,0.04844929512773888,0.052808307099838324,0.20926593305878852,0.5643543487544591
1970-01-01 00:00:00.000000133,0.035388641223139006,0.038730247159436626,0.04362604223023614,0.02986013513086383,0.5166269628336744,0.051237513693681125,0.04143217367160335,0.12140605061967452,0.5942912288541856
1970-01-01 00:00:00.000000136,0.05565515444157576,0.05246824865854971,0.04710065356766502,0.03924024045264196,0.8401031316889656,0.058223715663945796,0.06200680722008515,0.2268379095466113,0.6909806330335465
1970-01-01 00:00:00.000000139,0.08091047958558506,0.09360456171903686,0.07551538909614619,0.06143985087823611,0.8627564287778098,0.06817046681770966,0.15412332251502944,0.35623166538900675,0.7130182540514922
1970-01-01 00:00:00.000000140,0.09197913843084837,0.09236268305008544,0.09404684592806789,0.07855860570959927,0.6368396535152634,0.07849314251418193,0.21533434041931893,0.1517578679627692,0.6438244813207992
1970-01-01 00:00:00.000000140,0.08675660975356503,0.08669665603501997,0.08254190128432559,0.08309234912460273,0.6274669937319047,0.08890979934633125,0.19547424065810864,0.2124602838962544,0.5678004619058292
1970-01-01 00:00:00.000000142,0.10312582179983787,0.10082275942218888,0.10640103266330248,0.10091458501833439,0.45507668539822743,0.10252195820117271,0.13749116790279658,0.11102349633338224,0.6682340038281354
1970-01-01 00:00:00.000000144,0.11848154761642804,0.12395218707908517,0.11551235878169108,0.10083646021401904,0.697585043841287,0.11514726732818104,0.11146447958859013,0.25479244032072634,0.6624713071950633
1970-01-01 00:00:00.000000141,0.09564272285130149,0.11091281635130001,0.11373646726600595,0.1149066778339416,0.6011681182152144,0.11810779261006865,0.08766325339587525,0.13897802710749732,0.48861727417343914
1970-01-01 00:00:00.000000142,0.10569801440670501,0.10152127176144843,0.10933520650438378,0.09724069154884041,0.6285755561976307,0.12086467616358143,0.08309040980759153,0.08785988243911397,0.6384582089010551
1970-01-01 00:00:00.000000143,0.11458412750444147,0.11914005527698368,0.10192271802711916,0.10716802832435657,0.8023648349834009,0.1264567688508751,0.05806520041551478,0.34584667359730625,0.6326900079290758
1970-01-01 00:00:00.000000149,0.16369164470343733,0.16951264848568615,0.17496719908459046,0.17439233513370267,0.6873028321412356,0.13862780395329533,0.21642516255120792,0.10862742851710677,0.8150752399044436
1970-01-01 00:00:00.000000152,0.18645256388466036,0.18604469934183765,0.17388620627251528,0.15930589868512968,0.8857871088337097,0.15228695337597498,0.3415976104848431,0.289936393296372,0.6911039606672091
1970-01-01 00:00:00.000000149,0.16517268337636382,0.18099973009331616,0.17797854461961315,0.18463229040099027,0.6027130297365985,0.16625938121811612,0.29935534740086067,0.19568780918232617,0.5011061619433539
1970-01-01 00:00:00.000000148,0.15698807735322728,0.17905933908510518,0.1721874864507713,0.18385056525979593,0.4831150605286899,0.17656640135917945,0.21818386203724083,0.2356238977905227,0.5564162768364861
1970-01-01 00:00:00.000000149,0.15807935022699082,0.155852219991357,0.16292181694450059,0.1500821622464925,0.5043959219053122,0.18530700550132617,0.08396189173374816,0.09265201807166487,0.5967846011472772
1970-01-01 00:00:00.000000152,0.18021678685733988,0.1785159727554133,0.17604819189666587,0.16172907963851713,0.5743930915330593,0.1886278236721246,0.09683414201760657,0.1900961717758807,0.6888489551945763
1970-01-01 00:00:00.000000151,0.1751500693478636,0.17471288217584346,0.17558492609425924,0.17087469127283916,0.567149107548249,0.18635652525401802,0.0688858622596992,0.15575172057412967,0.570250513277094
1970-01-01 00:00:00.000000153,0.1917531170856699,0.18814035479168467,0.19118220908509964,0.1786133407824242,0.6241427804869419,0.1916980095467098,0.11151333739136127,0.1325881066798614,0.6635998787553951
1970-01-01 00:00:00.000000151,0.17912551398357657,0.19458246715079341,0.1948112816297909,0.18174000279818014,0.6623837630978424,0.19614664914885682,0.08643137480854615,0.16134213922787105,0.5383017702672258
1970-01-01 00:00:00.000000150,0.17008347077821018,0.1687364447095745,0.1755077544003183,0.17267263524268373,0.5293592155151572,0.19855894317209044,0.047820216919072754,0.09504808588794034,0.5531456687804182
1970-01-01 00:00:00.000000146,0.13835841397552429,0.1555418095401533,0.1566674929732521,0.155866498903092,0.525277288031653,0.1901472730048137,0.15796529988778354,0.15415393577904465,0.4546225346826383
1970-01-01 00:00:00.000000147,0.14171025712054064,0.14506365072298633,0.14701572935851592,0.14547017475266344,0.4094693641686665,0.18342735888617145,0.1907366200825968,0.14616623055632372,0.6069191350735673
