Earnings Date,compound
2023-02-02 16:30:00-05:00,0.47399854863765367
2023-05-04 16:30:00-04:00,0.6984797106788132
2023-08-03 16:30:00-04:00,0.9733500127124946
2023-11-02 16:30:00-04:00,-0.2322407217609972
2024-02-01 16:00:00-05:00,-0.5442918960403353
2024-05-02 16:31:00-04:00,-0.7618347623212081
2024-08-01 16:30:00-04:00,0.7547973700262263
2024-10-31 16:31:00-04:00,-0.9878152698330496
2025-01-30 16:31:00-05:00,0.2512328204156775
2025-05-01 16:30:00-04:00,0.15633379858384489
