Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-01-03,0.00036554283676515364,0.0231737832019574,0.0,0.031654054632791584,0.30084360822243855
2023-01-04,0.009800809959722545,0.00658946389619075,0.006683068146784543,0.006523612761863418,0.22298179154712955
2023-01-05,0.0,0.0,0.004333052269809401,0.0083027557953127,0.19539325736210977
2023-01-06,0.033644411210651204,0.018657586255078296,0.005287682899925095,0.0,0.21838229221527378
2023-01-09,0.037520793181040735,0.04175758007056052,0.04200665700391926,0.03306268166576121,0.16096419911374427
2023-01-10,0.04176283103685363,0.025839169278413565,0.0290079942751843,0.03150576214933343,0.13762789173762174
2023-01-11,0.06194970386056098,0.042497914719717644,0.04619269656173286,0.038844961795563626,0.1564560872879302
2023-01-12,0.06136467705361526,0.04805089816044583,0.053389697736694997,0.05834173692565625,0.1629571236899432
2023-01-13,0.07123834687364228,0.052937268779681856,0.05500516339478034,0.04462714896085662,0.1170267785701037
2023-01-17,0.07986904669514416,0.07048442030432533,0.07314446675731767,0.06538414407627657,0.13678306501510262
2023-01-18,0.0745297585614153,0.08025744031450976,0.07975375483888636,0.08013629653986121,0.15718007941912748
2023-01-19,0.07496861345311834,0.06278442678924945,0.07050063686658647,0.05982421134742988,0.1186199674254312
2023-01-20,0.09398509351695905,0.0758893522219688,0.07380543351566038,0.06872009907781129,0.19289160900227859
2023-01-23,0.11768257937697424,0.11512972449647729,0.10083061058235965,0.08977350567502318,0.19809291198503137
2023-01-24,0.1280683596193133,0.11394497466861986,0.11845569834273639,0.10600825410640946,0.14622136355574572
2023-01-25,0.12316815247460422,0.10854026795849503,0.10751355886473102,0.11030807479333438,0.1440693570245853
2023-01-26,0.13852750844091943,0.1220151752312082,0.1302057644039184,0.1272099675437791,0.1044877357966892
2023-01-27,0.15293589909321992,0.14407844525339564,0.1388713959340403,0.12713576175965813,0.16016878933893663
2023-01-30,0.13150616931964554,0.1316403485315243,0.1371826309476799,0.14047976930484685,0.13803101218093916
2023-01-31,0.14094098424796964,0.12268144155409644,0.13299639490794013,0.1237257188225146,0.14432388815252373
2023-02-01,0.14927900109301118,0.1394882171607994,0.1259464515394667,0.13314051800068671,0.1842267195405442
2023-02-02,0.1887017814264107,0.17332380739351416,0.17625156391476893,0.16968751411842298,0.32190165892016526
2023-02-03,0.21561708429761506,0.21922743462751337,0.17375448581632924,0.16323787966852954,0.4438136073965662
2023-02-06,0.1953572950892739,0.18753910712222233,0.19541873989759673,0.19689378309249317,0.15780794543285864
2023-02-07,0.21671399542955583,0.20330898043917922,0.19439040816920528,0.182586105461351,0.20338086386240156
2023-02-08,0.19674688919767513,0.19849665761742075,0.1982827319051822,0.20660492543498743,0.1383857310932789
2023-02-09,0.1890671546901883,0.19664570225904,0.19277488298058076,0.20586356597818412,0.11092547788896216
2023-02-10,0.19177760932271593,0.1762191442792791,0.18563563676644146,0.17553055938180717,0.11581166321199331
2023-02-13,0.21258116257770632,0.19787128025117817,0.19813909257209594,0.18659292314391218,0.13188334080228753
2023-02-14,0.2078200052827639,0.19423821821590637,0.19769808436798064,0.1952798378157562,0.13022008819232805
2023-02-15,0.22342230281586706,0.20706599129691772,0.21255487522592043,0.20262974279262813,0.14330610211301453
2023-02-16,0.2115556981978406,0.21322072493066857,0.21601189419536693,0.20559964644078932,0.15208641061015715
2023-02-17,0.20305839579318818,0.18852824091496867,0.19762429171245344,0.19698726318437154,0.12154335220203273
2023-02-21,0.17324486446794207,0.17592254393199958,0.1796780488137958,0.18102456235087427,0.1206061225567381
2023-02-22,0.1763945131381477,0.16591182246503955,0.1704840442099641,0.17114974160338636,0.0940160814932854
2023-02-23,0.17998380804066505,0.16880374917144625,0.17107248663689034,0.1802076503253941,0.085157924379885
2023-02-24,0.16027942689078278,0.1454463835998714,0.15989309374590455,0.15808298221157357,0.10910618957424255
2023-02-27,0.16914278085116274,0.16012826765348298,0.1726171852221715,0.16253766493685406,0.07366442237003683
2023-02-28,0.16540697488742762,0.15946092893355934,0.1680571082622343,0.15763747341205703,0.09244455486161225
2023-03-01,0.15002399175151782,0.1457428232263358,0.1546708700197622,0.15600401919874163,0.10913800596523483
2023-03-02,0.1544192105393909,0.14188710048548714,0.14650686391115697,0.13781411762298335,0.0981684589900259
2023-03-03,0.1919241203839337,0.174513670359294,0.17173463881920148,0.1649876654018564,0.16076619285065386
2023-03-06,0.21243465151648855,0.21299824618605578,0.21682091756503719,0.20767846036317528,0.21771651731014752
2023-03-07,0.19609957257998012,0.1961659013694601,0.1996837640012793,0.2070103303469647,0.11151746584476581
2023-03-08,0.2054024597240134,0.19201342896138596,0.20483223873867018,0.2004025280429632,0.0811321355026245
2023-03-09,0.18870110313446076,0.199947617839616,0.19306421882824576,0.20597094404702176,0.10356878365260293
2023-03-10,0.17339114943184297,0.17325283314008777,0.17379376482477304,0.1810986234425821,0.1534555308395601
2023-03-13,0.1878221498158128,0.1895665051080877,0.17445607028751497,0.16328017819990703,0.2072208314773772
2023-03-14,0.20335141791562372,0.19149431531649075,0.19210809371144777,0.18904307319896796,0.17079715629158976
2023-03-15,0.20628152609131956,0.19038205791891216,0.1907841013730439,0.18837486485012434,0.18254891262406697
2023-03-16,0.2272315904075275,0.21418473607815103,0.2034347753388378,0.1955766648056182,0.17914117406544428
2023-03-17,0.2210050964030914,0.2162609197505585,0.2228519672124557,0.22468059253029382,0.2562569979136571
2023-03-20,0.238585406311292,0.2242691976705813,0.2218956989286357,0.21718182069033898,0.17061268891828335
2023-03-21,0.252356767773807,0.23598499745009582,0.23947416451731474,0.23388689810621355,0.17161761301249773
2023-03-22,0.2417353941274727,0.25630263166441525,0.24881518164954686,0.24858746711003377,0.17758657104600106
2023-03-23,0.24979293725115537,0.2519276356989102,0.24785890413465406,0.24509785839202392,0.15023902909913583
2023-03-24,0.25946221509689105,0.24295525596778322,0.24910934033746013,0.24532056859580142,0.1217207116582026
