Date,Close,High,Low,Open,Volume,rolling_mean_5,rolling_std_5,volatility,price_change_pct
1970-01-01 00:00:00.000000231,0.01629678528670153,0.0018468095709300858,0.0018393700779180122,0.0,0.6561162317434457,0.0009162590643975177,0.27776694281932923,0.12245849103157967,0.5640798214284728
1970-01-01 00:00:00.000000233,0.027925144059336438,0.018811964049210816,0.012319295482293935,0.016842735172980627,0.613408022357891,0.0,0.2629374871666075,0.19338049731402218,0.4497973138832496
1970-01-01 00:00:00.000000234,0.030980787253254594,0.016535630350251074,0.01813673331894794,0.02422471066660592,0.43229323985001183,0.014488780909239662,0.21865880545637129,0.10401879825638526,0.39698775130015923
1970-01-01 00:00:00.000000235,0.03573404597568941,0.023149934919295845,0.027418956692530694,0.028339942065672585,0.6915691102303827,0.02581778512624744,0.17594615982750608,0.07423204620780836,0.4071963349185116
1970-01-01 00:00:00.000000231,0.016466514460847792,0.029463559491483826,0.02070327496771407,0.04361297248854201,0.697591828142019,0.03177770251606671,0.06251854631179152,0.2179669948329338,0.26250140236877606
1970-01-01 00:00:00.000000227,0.0,0.0,0.0,0.010563851437103922,0.6547036084440092,0.028489458264637446,0.12053279222688848,0.12245921248753551,0.2774504574762481
1970-01-01 00:00:00.000000235,0.03518231283424522,0.022419796330590103,0.016382932034619824,0.015145760563964772,0.861160181718885,0.029953755859894904,0.13154285645309144,0.1881802427843583,0.5978761620195259
1970-01-01 00:00:00.000000237,0.04519801780155319,0.041446522443815415,0.03836941255685189,0.04161899171846073,0.7557229549760647,0.03282240300712347,0.16040150886075094,0.15461017570338215,0.43876528491724287
1970-01-01 00:00:00.000000243,0.06820017396430877,0.054932754308069986,0.048421624533010466,0.05243731813794239,0.8021137482113383,0.0393731770921123,0.2453788755944414,0.19196211490484583,0.5156146620428974
1970-01-01 00:00:00.000000243,0.06887922017571513,0.06146114094427291,0.06908208246899705,0.07509232405443711,0.5898968449378965,0.04994862342933637,0.2675739994299746,0.035461003141219236,0.38241708025263643
1970-01-01 00:00:00.000000237,0.04574975094299738,0.04329339755092598,0.04927711665931067,0.05608587180921487,0.5706296394607013,0.059179668257876794,0.1289496759511775,0.054373971023441645,0.2436403873242087
1970-01-01 00:00:00.000000242,0.06739381468293981,0.05338655919781621,0.05248526108533613,0.05158883083343435,0.5911843763252878,0.06567906577220206,0.10097590305115522,0.13002367818447053,0.5074474472317876
1970-01-01 00:00:00.000000247,0.08835889696888688,0.08443923999788461,0.06326464463234327,0.07089222450429011,0.7351560140224982,0.07438774728894504,0.12867916700364654,0.35271837389599203,0.5008295721770781
1970-01-01 00:00:00.000000259,0.1386496318411672,0.1252845335203474,0.11365389452885788,0.1167961191885466,1.0,0.08860251546588949,0.33878399371321866,0.24539025717019003,0.6662658337095958
1970-01-01 00:00:00.000000253,0.11212499630882755,0.12318003568707181,0.11301229175159899,0.11985072527312035,0.6685644025030586,0.09732832686161019,0.352577674286927,0.2293147755622667,0.23345666695214257
1970-01-01 00:00:00.000000251,0.10541949591795174,0.09783955392929711,0.10308840033089206,0.11094144673720796,0.4684387003865646,0.10936804466155359,0.24959830081428588,0.06004677920417635,0.3409133769959648
1970-01-01 00:00:00.000000257,0.13228371931340566,0.12270751982453088,0.1282402735172874,0.12829326134580687,0.5691376895828948,0.12246104749144615,0.18441995356984733,0.05579163197665944,0.5297910617701684
1970-01-01 00:00:00.000000266,0.17077630148149403,0.169436913791152,0.16511252590071446,0.17555478750562148,0.9117491815632828,0.13909061901973174,0.24006516951374454,0.16264791650734517,0.5900801786931433
1970-01-01 00:00:00.000000264,0.1586810417757829,0.15122624419947472,0.15185216949853042,0.15709988113927353,0.6638383690455487,0.14313240808467553,0.2686869046499254,0.10874794204688597,0.31417548260331724
1970-01-01 00:00:00.000000257,0.1282519229065613,0.13408918831932937,0.13354436386226864,0.138857048047479,0.6846219325785106,0.1463863795118806,0.24188752628793456,0.122458491031581,0.2150276608719406
1970-01-01 00:00:00.000000253,0.11089421695597657,0.10552760328223543,0.10830698715214915,0.11921437597859741,0.6967192357799481,0.14749102804622416,0.22390237264596105,0.08699748789036178,0.28268189761950213
1970-01-01 00:00:00.000000248,0.08801937386318359,0.08577073858030437,0.08944308226235287,0.09838361453002287,0.647820502259282,0.13855969730158024,0.32584477850840865,0.07801463978425581,0.25023957690798065
1970-01-01 00:00:00.000000247,0.08309638596660296,0.08083147325268603,0.08409617488564414,0.09672904162883167,0.46761797540265865,0.12086829540326038,0.2949100641522503,0.08274234066284487,0.35027379591652474
1970-01-01 00:00:00.000000250,0.09693167730501395,0.0915689210916204,0.08469502590104061,0.10296552365688372,0.6728907520464733,0.10840896743284667,0.1626967030586617,0.19432632607212097,0.45802501104286797
1970-01-01 00:00:00.000000244,0.0733777880008144,0.06648625866855262,0.07451455863929546,0.07920755545350378,0.5438874294832483,0.09733687220169507,0.11986062528460847,0.030732580806675666,0.24472852908228798
1970-01-01 00:00:00.000000245,0.07736710354606391,0.07430315215266381,0.08003253833331825,0.0898138085984318,0.4279211249729222,0.09057202036142875,0.06742803656194578,0.05579235343261528,0.4016103944040749
1970-01-01 00:00:00.000000245,0.07422656338636702,0.06859082203800893,0.07720935557364816,0.07543173192332653,0.4676149243804137,0.08778900954281899,0.07221786224934044,0.024113943867843504,0.36029742167917556
1970-01-01 00:00:00.000000241,0.06085817298103202,0.06618557867169561,0.06463341898045072,0.08260150467153549,0.6224329461586104,0.08330194815461145,0.10704150613774863,0.13664303657925986,0.30092901416680745
